UNIT_GSS	VAR	VAL	n_museums
E07000096	opened_decade_est	1920s	0
E07000096	opened_decade_est	1930s	1
E07000096	opened_decade_est	1940s	0
E07000096	opened_decade_est	1950s	0
E07000096	opened_decade_est	1960s	0
E07000096	opened_decade_est	1970s	0
E07000096	opened_decade_est	1980s	1
E07000096	opened_decade_est	1990s	0
E07000096	opened_decade_est	2000s	1
E07000096	opened_decade_est	2010s	1
E07000098	opened_decade_est	1900before	0
E07000098	opened_decade_est	1900s	0
E07000098	opened_decade_est	1910s	0
E07000098	opened_decade_est	1920s	0
E07000098	opened_decade_est	1930s	0
E07000098	opened_decade_est	1940s	0
E07000098	opened_decade_est	1950s	1
E07000098	opened_decade_est	1960s	0
E07000098	opened_decade_est	1970s	0
E07000098	opened_decade_est	1980s	1
E07000098	opened_decade_est	1990s	1
E07000098	opened_decade_est	2000s	1
E07000098	opened_decade_est	2010s	0
E07000099	opened_decade_est	1900before	0
E07000099	opened_decade_est	1900s	0
E07000099	opened_decade_est	1910s	0
E07000099	opened_decade_est	1920s	0
E07000099	opened_decade_est	1930s	1
E07000099	opened_decade_est	1940s	0
E07000099	opened_decade_est	1950s	0
E07000099	opened_decade_est	1960s	0
E07000099	opened_decade_est	1970s	2
E07000099	opened_decade_est	1980s	0
E07000099	opened_decade_est	1990s	2
E07000099	opened_decade_est	2000s	0
E07000099	opened_decade_est	2010s	1
E07000102	opened_decade_est	1900before	0
E07000102	opened_decade_est	1900s	0
E07000102	opened_decade_est	1910s	0
E07000102	opened_decade_est	1920s	0
E07000102	opened_decade_est	1930s	0
E07000102	opened_decade_est	1940s	0
E07000102	opened_decade_est	1950s	0
E07000102	opened_decade_est	1960s	0
E07000102	opened_decade_est	1970s	0
E07000102	opened_decade_est	1980s	1
E07000102	opened_decade_est	1990s	0
E07000102	opened_decade_est	2000s	0
E07000102	opened_decade_est	2010s	0
E07000103	opened_decade_est	1900before	0
E07000103	opened_decade_est	1900s	0
E07000103	opened_decade_est	1910s	0
E07000103	opened_decade_est	1920s	0
E07000103	opened_decade_est	1930s	0
E07000103	opened_decade_est	1940s	0
E07000103	opened_decade_est	1950s	0
E07000103	opened_decade_est	1960s	0
E07000103	opened_decade_est	1970s	0
E07000103	opened_decade_est	1980s	1
E07000103	opened_decade_est	1990s	0
E07000103	opened_decade_est	2000s	1
E07000103	opened_decade_est	2010s	0
E07000105	opened_decade_est	1900before	0
E07000105	opened_decade_est	1900s	0
E07000105	opened_decade_est	1910s	0
E07000105	opened_decade_est	1920s	1
E07000105	opened_decade_est	1930s	0
E07000105	opened_decade_est	1940s	1
E07000105	opened_decade_est	1950s	1
E07000105	opened_decade_est	1960s	0
E07000105	opened_decade_est	1970s	2
E07000105	opened_decade_est	1980s	1
E07000105	opened_decade_est	1990s	1
E07000105	opened_decade_est	2000s	1
E07000105	opened_decade_est	2010s	0
E07000106	opened_decade_est	1900before	1
E07000106	opened_decade_est	1900s	1
E07000106	opened_decade_est	1910s	0
E07000106	opened_decade_est	1920s	0
E07000106	opened_decade_est	1930s	3
E07000106	opened_decade_est	1940s	0
E07000106	opened_decade_est	1950s	0
E07000106	opened_decade_est	1960s	1
E07000106	opened_decade_est	1970s	1
E07000106	opened_decade_est	1980s	2
E07000106	opened_decade_est	1990s	0
E07000106	opened_decade_est	2000s	1
E07000106	opened_decade_est	2010s	0
E07000107	opened_decade_est	1900before	0
E07000107	opened_decade_est	1900s	1
E07000107	opened_decade_est	1910s	0
E07000107	opened_decade_est	1920s	0
E07000107	opened_decade_est	1930s	0
E07000107	opened_decade_est	1940s	0
E07000107	opened_decade_est	1950s	0
E07000107	opened_decade_est	1960s	0
E07000107	opened_decade_est	1970s	0
E07000107	opened_decade_est	1980s	0
E07000107	opened_decade_est	1990s	1
E07000107	opened_decade_est	2000s	0
E07000107	opened_decade_est	2010s	0
E07000108	opened_decade_est	1900before	1
E07000108	opened_decade_est	1900s	3
E07000108	opened_decade_est	1910s	0
E07000108	opened_decade_est	1920s	0
E07000108	opened_decade_est	1930s	1
E07000108	opened_decade_est	1940s	0
E07000108	opened_decade_est	1950s	0
E07000108	opened_decade_est	1960s	0
E07000108	opened_decade_est	1970s	2
E07000108	opened_decade_est	1980s	5
E07000108	opened_decade_est	1990s	1
E07000108	opened_decade_est	2000s	0
E07000108	opened_decade_est	2010s	0
E07000109	opened_decade_est	1900before	0
E07000109	opened_decade_est	1900s	0
E07000109	opened_decade_est	1910s	0
E07000109	opened_decade_est	1920s	0
E07000109	opened_decade_est	1930s	0
E07000109	opened_decade_est	1940s	0
E07000109	opened_decade_est	1950s	1
E07000109	opened_decade_est	1960s	1
E07000109	opened_decade_est	1970s	0
E07000109	opened_decade_est	1980s	1
E07000109	opened_decade_est	1990s	0
E07000109	opened_decade_est	2000s	1
E07000109	opened_decade_est	2010s	0
E07000110	opened_decade_est	1900before	1
E07000110	opened_decade_est	1900s	0
E07000110	opened_decade_est	1910s	0
E07000110	opened_decade_est	1920s	0
E07000110	opened_decade_est	1930s	0
E07000110	opened_decade_est	1940s	1
E07000110	opened_decade_est	1950s	0
E07000110	opened_decade_est	1960s	1
E07000110	opened_decade_est	1970s	4
E07000110	opened_decade_est	1980s	2
E07000110	opened_decade_est	1990s	0
E07000110	opened_decade_est	2000s	1
E07000110	opened_decade_est	2010s	0
E07000111	opened_decade_est	1900before	1
E07000111	opened_decade_est	1900s	1
E07000111	opened_decade_est	1910s	0
E07000111	opened_decade_est	1920s	0
E07000111	opened_decade_est	1930s	0
E07000111	opened_decade_est	1940s	1
E07000111	opened_decade_est	1950s	0
E07000111	opened_decade_est	1960s	4
E07000111	opened_decade_est	1970s	1
E07000111	opened_decade_est	1980s	3
E07000111	opened_decade_est	1990s	0
E07000111	opened_decade_est	2000s	1
E07000111	opened_decade_est	2010s	1
E07000112	opened_decade_est	1900before	1
E07000112	opened_decade_est	1900s	0
E07000112	opened_decade_est	1910s	0
E07000112	opened_decade_est	1920s	0
E07000112	opened_decade_est	1930s	1
E07000112	opened_decade_est	1940s	0
E07000112	opened_decade_est	1950s	0
E07000112	opened_decade_est	1960s	1
E07000112	opened_decade_est	1970s	2
E07000112	opened_decade_est	1980s	3
E07000112	opened_decade_est	1990s	0
E07000112	opened_decade_est	2000s	0
E07000112	opened_decade_est	2010s	0
E07000113	opened_decade_est	1900before	0
E07000113	opened_decade_est	1900s	0
E07000113	opened_decade_est	1910s	0
E07000113	opened_decade_est	1920s	1
E07000113	opened_decade_est	1930s	0
E07000113	opened_decade_est	1940s	0
E07000113	opened_decade_est	1950s	1
E07000113	opened_decade_est	1960s	2
E07000113	opened_decade_est	1970s	2
E07000113	opened_decade_est	1980s	3
E07000113	opened_decade_est	1990s	2
E07000113	opened_decade_est	2000s	1
E07000113	opened_decade_est	2010s	1
E07000114	opened_decade_est	1900before	1
E07000114	opened_decade_est	1900s	0
E07000114	opened_decade_est	1910s	0
E07000114	opened_decade_est	1920s	0
E07000114	opened_decade_est	1930s	0
E07000114	opened_decade_est	1940s	0
E07000114	opened_decade_est	1950s	0
E07000114	opened_decade_est	1960s	0
E07000114	opened_decade_est	1970s	2
E07000114	opened_decade_est	1980s	3
E07000114	opened_decade_est	1990s	0
E07000114	opened_decade_est	2000s	0
E07000114	opened_decade_est	2010s	3
E07000115	opened_decade_est	1900before	0
E07000115	opened_decade_est	1900s	0
E07000115	opened_decade_est	1910s	0
E07000115	opened_decade_est	1920s	0
E07000115	opened_decade_est	1930s	0
E07000115	opened_decade_est	1940s	0
E07000115	opened_decade_est	1950s	0
E07000115	opened_decade_est	1960s	0
E07000115	opened_decade_est	1970s	0
E07000115	opened_decade_est	1980s	2
E07000115	opened_decade_est	1990s	0
E07000115	opened_decade_est	2000s	0
E07000115	opened_decade_est	2010s	0
E07000116	opened_decade_est	1900before	1
E07000116	opened_decade_est	1900s	0
E07000116	opened_decade_est	1910s	0
E07000116	opened_decade_est	1920s	0
E07000116	opened_decade_est	1930s	0
E07000116	opened_decade_est	1940s	0
E07000116	opened_decade_est	1950s	0
E07000116	opened_decade_est	1960s	1
E07000116	opened_decade_est	1970s	2
E07000116	opened_decade_est	1980s	1
E07000116	opened_decade_est	1990s	0
E07000116	opened_decade_est	2000s	1
E07000116	opened_decade_est	2010s	1
E07000117	opened_decade_est	1900before	0
E07000117	opened_decade_est	1900s	1
E07000117	opened_decade_est	1910s	0
E07000117	opened_decade_est	1920s	0
E07000117	opened_decade_est	1930s	0
E07000117	opened_decade_est	1940s	0
E07000117	opened_decade_est	1950s	1
E07000117	opened_decade_est	1960s	0
E07000117	opened_decade_est	1970s	1
E07000117	opened_decade_est	1980s	1
E07000117	opened_decade_est	1990s	0
E07000117	opened_decade_est	2000s	0
E07000117	opened_decade_est	2010s	0
E07000118	opened_decade_est	1900before	0
E07000118	opened_decade_est	1900s	0
E07000118	opened_decade_est	1910s	0
E07000118	opened_decade_est	1920s	1
E07000118	opened_decade_est	1930s	0
E07000118	opened_decade_est	1940s	1
E07000118	opened_decade_est	1950s	0
E07000118	opened_decade_est	1960s	0
E07000118	opened_decade_est	1970s	0
E07000118	opened_decade_est	1980s	0
E07000118	opened_decade_est	1990s	0
E07000118	opened_decade_est	2000s	0
E07000118	opened_decade_est	2010s	0
E07000119	opened_decade_est	1900before	0
E07000119	opened_decade_est	1900s	0
E07000119	opened_decade_est	1910s	0
E07000119	opened_decade_est	1920s	0
E07000119	opened_decade_est	1930s	0
E07000119	opened_decade_est	1940s	0
E07000119	opened_decade_est	1950s	0
E07000119	opened_decade_est	1960s	0
E07000119	opened_decade_est	1970s	0
E07000119	opened_decade_est	1980s	3
E07000119	opened_decade_est	1990s	1
E07000119	opened_decade_est	2000s	1
E07000119	opened_decade_est	2010s	0
E07000120	opened_decade_est	1900before	0
E07000120	opened_decade_est	1900s	0
E07000120	opened_decade_est	1910s	0
E07000120	opened_decade_est	1920s	1
E07000120	opened_decade_est	1930s	0
E07000120	opened_decade_est	1940s	0
E07000120	opened_decade_est	1950s	0
E07000120	opened_decade_est	1960s	0
E07000120	opened_decade_est	1970s	0
E07000120	opened_decade_est	1980s	0
E07000120	opened_decade_est	1990s	0
E07000120	opened_decade_est	2000s	0
E07000120	opened_decade_est	2010s	0
E07000121	opened_decade_est	1900before	0
E07000121	opened_decade_est	1900s	0
E07000121	opened_decade_est	1910s	0
E07000121	opened_decade_est	1920s	2
E07000121	opened_decade_est	1930s	0
E07000121	opened_decade_est	1940s	0
E07000121	opened_decade_est	1950s	2
E07000121	opened_decade_est	1960s	0
E07000121	opened_decade_est	1970s	3
E07000121	opened_decade_est	1980s	2
E07000121	opened_decade_est	1990s	1
E07000121	opened_decade_est	2000s	1
E07000121	opened_decade_est	2010s	0
E07000122	opened_decade_est	1900before	0
E07000122	opened_decade_est	1900s	0
E07000122	opened_decade_est	1910s	0
E07000122	opened_decade_est	1920s	0
E07000122	opened_decade_est	1930s	0
E07000122	opened_decade_est	1940s	0
E07000122	opened_decade_est	1950s	0
E07000122	opened_decade_est	1960s	0
E07000122	opened_decade_est	1970s	2
E07000122	opened_decade_est	1980s	1
E07000122	opened_decade_est	1990s	0
E07000122	opened_decade_est	2000s	0
E07000122	opened_decade_est	2010s	1
E07000123	opened_decade_est	1900before	1
E07000123	opened_decade_est	1900s	0
E07000123	opened_decade_est	1910s	0
E07000123	opened_decade_est	1920s	1
E07000123	opened_decade_est	1930s	0
E07000123	opened_decade_est	1940s	0
E07000123	opened_decade_est	1950s	0
E07000123	opened_decade_est	1960s	0
E07000123	opened_decade_est	1970s	1
E07000123	opened_decade_est	1980s	0
E07000123	opened_decade_est	1990s	0
E07000123	opened_decade_est	2000s	0
E07000123	opened_decade_est	2010s	0
E07000124	opened_decade_est	1900before	0
E07000124	opened_decade_est	1900s	0
E07000124	opened_decade_est	1910s	1
E07000124	opened_decade_est	1920s	0
E07000124	opened_decade_est	1930s	0
E07000124	opened_decade_est	1940s	1
E07000124	opened_decade_est	1950s	1
E07000124	opened_decade_est	1960s	0
E07000124	opened_decade_est	1970s	1
E07000124	opened_decade_est	1980s	0
E07000124	opened_decade_est	1990s	0
E07000124	opened_decade_est	2000s	0
E07000124	opened_decade_est	2010s	1
E07000125	opened_decade_est	1900before	1
E07000125	opened_decade_est	1900s	1
E07000125	opened_decade_est	1910s	0
E07000125	opened_decade_est	1920s	0
E07000125	opened_decade_est	1930s	0
E07000125	opened_decade_est	1940s	0
E07000125	opened_decade_est	1950s	0
E07000125	opened_decade_est	1960s	0
E07000125	opened_decade_est	1970s	0
E07000125	opened_decade_est	1980s	2
E07000125	opened_decade_est	1990s	0
E07000125	opened_decade_est	2000s	0
E07000125	opened_decade_est	2010s	0
E07000126	opened_decade_est	1900before	0
E07000126	opened_decade_est	1900s	0
E07000126	opened_decade_est	1910s	0
E07000126	opened_decade_est	1920s	0
E07000126	opened_decade_est	1930s	0
E07000126	opened_decade_est	1940s	0
E07000126	opened_decade_est	1950s	1
E07000126	opened_decade_est	1960s	0
E07000126	opened_decade_est	1970s	1
E07000126	opened_decade_est	1980s	1
E07000126	opened_decade_est	1990s	0
E07000126	opened_decade_est	2000s	0
E07000126	opened_decade_est	2010s	1
E07000127	opened_decade_est	1900before	0
E07000127	opened_decade_est	1900s	0
E07000127	opened_decade_est	1910s	0
E07000127	opened_decade_est	1920s	0
E07000127	opened_decade_est	1930s	1
E07000127	opened_decade_est	1940s	0
E07000127	opened_decade_est	1950s	0
E07000127	opened_decade_est	1960s	0
E07000127	opened_decade_est	1970s	0
E07000127	opened_decade_est	1980s	0
E07000127	opened_decade_est	1990s	0
E07000127	opened_decade_est	2000s	0
E07000127	opened_decade_est	2010s	0
E07000128	opened_decade_est	1900before	0
E07000128	opened_decade_est	1900s	0
E07000128	opened_decade_est	1910s	0
E07000128	opened_decade_est	1920s	0
E07000128	opened_decade_est	1930s	0
E07000128	opened_decade_est	1940s	0
E07000128	opened_decade_est	1950s	0
E07000128	opened_decade_est	1960s	0
E07000128	opened_decade_est	1970s	1
E07000128	opened_decade_est	1980s	0
E07000128	opened_decade_est	1990s	0
E07000128	opened_decade_est	2000s	0
E07000128	opened_decade_est	2010s	1
E07000129	opened_decade_est	1900before	0
E07000129	opened_decade_est	1900s	0
E07000129	opened_decade_est	1910s	0
E07000129	opened_decade_est	1920s	0
E07000129	opened_decade_est	1930s	0
E07000129	opened_decade_est	1940s	0
E07000129	opened_decade_est	1950s	0
E07000129	opened_decade_est	1960s	0
E07000129	opened_decade_est	1970s	0
E07000129	opened_decade_est	1980s	0
E07000129	opened_decade_est	1990s	0
E07000129	opened_decade_est	2000s	0
E07000129	opened_decade_est	2010s	0
E07000130	opened_decade_est	1900before	0
E07000130	opened_decade_est	1900s	0
E07000130	opened_decade_est	1910s	0
E07000130	opened_decade_est	1920s	0
E07000130	opened_decade_est	1930s	0
E07000130	opened_decade_est	1940s	0
E07000130	opened_decade_est	1950s	0
E07000130	opened_decade_est	1960s	0
E07000130	opened_decade_est	1970s	0
E07000130	opened_decade_est	1980s	3
E07000130	opened_decade_est	1990s	2
E07000130	opened_decade_est	2000s	0
E07000130	opened_decade_est	2010s	1
E07000131	opened_decade_est	1900before	0
E07000131	opened_decade_est	1900s	0
E07000131	opened_decade_est	1910s	0
E07000131	opened_decade_est	1920s	0
E07000131	opened_decade_est	1930s	0
E07000131	opened_decade_est	1940s	0
E07000131	opened_decade_est	1950s	1
E07000131	opened_decade_est	1960s	0
E07000131	opened_decade_est	1970s	0
E07000131	opened_decade_est	1980s	4
E07000131	opened_decade_est	1990s	1
E07000131	opened_decade_est	2000s	0
E07000131	opened_decade_est	2010s	1
E07000132	opened_decade_est	1900before	0
E07000132	opened_decade_est	1900s	0
E07000132	opened_decade_est	1910s	0
E07000132	opened_decade_est	1920s	0
E07000132	opened_decade_est	1930s	0
E07000132	opened_decade_est	1940s	0
E07000132	opened_decade_est	1950s	0
E07000132	opened_decade_est	1960s	0
E07000132	opened_decade_est	1970s	0
E07000132	opened_decade_est	1980s	2
E07000132	opened_decade_est	1990s	1
E07000132	opened_decade_est	2000s	0
E07000132	opened_decade_est	2010s	0
E07000133	opened_decade_est	1900before	0
E07000133	opened_decade_est	1900s	0
E07000133	opened_decade_est	1910s	0
E07000133	opened_decade_est	1920s	0
E07000133	opened_decade_est	1930s	0
E07000133	opened_decade_est	1940s	0
E07000133	opened_decade_est	1950s	1
E07000133	opened_decade_est	1960s	0
E07000133	opened_decade_est	1970s	1
E07000133	opened_decade_est	1980s	0
E07000133	opened_decade_est	1990s	0
E07000133	opened_decade_est	2000s	0
E07000133	opened_decade_est	2010s	0
E07000134	opened_decade_est	1900before	0
E07000134	opened_decade_est	1900s	0
E07000134	opened_decade_est	1910s	0
E07000134	opened_decade_est	1920s	0
E07000134	opened_decade_est	1930s	0
E07000134	opened_decade_est	1940s	0
E07000134	opened_decade_est	1950s	0
E07000134	opened_decade_est	1960s	0
E07000134	opened_decade_est	1970s	2
E07000134	opened_decade_est	1980s	2
E07000134	opened_decade_est	1990s	2
E07000134	opened_decade_est	2000s	5
E07000134	opened_decade_est	2010s	0
E07000135	opened_decade_est	1900before	0
E07000135	opened_decade_est	1900s	0
E07000135	opened_decade_est	1910s	0
E07000135	opened_decade_est	1920s	0
E07000135	opened_decade_est	1930s	0
E07000135	opened_decade_est	1940s	0
E07000135	opened_decade_est	1950s	0
E07000135	opened_decade_est	1960s	0
E07000135	opened_decade_est	1970s	0
E07000135	opened_decade_est	1980s	1
E07000135	opened_decade_est	1990s	0
E07000135	opened_decade_est	2000s	0
E07000135	opened_decade_est	2010s	0
E07000136	opened_decade_est	1900before	0
E07000136	opened_decade_est	1900s	0
E07000136	opened_decade_est	1910s	0
E07000136	opened_decade_est	1920s	1
E07000136	opened_decade_est	1930s	0
E07000136	opened_decade_est	1940s	0
E07000136	opened_decade_est	1950s	0
E07000136	opened_decade_est	1960s	0
E07000136	opened_decade_est	1970s	0
E07000136	opened_decade_est	1980s	0
E07000136	opened_decade_est	1990s	0
E07000136	opened_decade_est	2000s	0
E07000136	opened_decade_est	2010s	0
E07000137	opened_decade_est	1900before	0
E07000137	opened_decade_est	1900s	0
E07000137	opened_decade_est	1910s	1
E07000137	opened_decade_est	1920s	1
E07000137	opened_decade_est	1930s	0
E07000137	opened_decade_est	1940s	1
E07000137	opened_decade_est	1950s	0
E07000137	opened_decade_est	1960s	2
E07000137	opened_decade_est	1970s	1
E07000137	opened_decade_est	1980s	5
E07000137	opened_decade_est	1990s	2
E07000137	opened_decade_est	2000s	1
E07000137	opened_decade_est	2010s	0
E07000138	opened_decade_est	1900before	0
E07000138	opened_decade_est	1900s	0
E07000138	opened_decade_est	1910s	0
E07000138	opened_decade_est	1920s	1
E07000138	opened_decade_est	1930s	0
E07000138	opened_decade_est	1940s	0
E07000138	opened_decade_est	1950s	0
E07000138	opened_decade_est	1960s	1
E07000138	opened_decade_est	1970s	0
E07000138	opened_decade_est	1980s	2
E07000138	opened_decade_est	1990s	0
